graph,algo,diameter,bfs_count,chosenvtx, weightp, time_diameter_exact,sx,sy
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.94_seed=666_square,ifub_hd,9,5,0,0.99998, 1804.64,0.126898,0.08495
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.94_seed=666_torus,ifub_foursweephd,8,9,0,0.99998, 79.8436,0.126898,0.084949
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.94_seed=836_square,ifub_foursweephd,9,9,1,0.99996, 2709.54,0.395182,0.553582
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.94_seed=836_square,ifub_hd,9,5,1,0.99996, 777.802,0.395182,0.553582
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.94_seed=836_torus,ifub_foursweephd,7,21,0,0.99998, 2483.32,0.95585,0.00565
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=1001_square,ifub_foursweephd,9,8,0,0.99998, 2305.09,0.638558,0.374782
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=1001_square,ifub_hd,9,4,0,0.99998, 21.4071,0.638558,0.374782
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=1001_torus,ifub_foursweephd,8,9,0,0.99998, 32.2682,0.638559,0.374783
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=14_square,ifub_foursweephd,9,10,8,0.999819, 2424.35,0.726878,0.93558
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=14_torus,ifub_foursweephd,8,9,0,0.99998, 1396.66,0.892669,0.440374
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=14_torus,ifub_hd,8,5,0,0.99998, 1537.82,0.892669,0.440374
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=237_square,ifub_foursweephd,8,8,0,0.99998, 2855.48,0.290834,0.965902
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=237_torus,ifub_foursweephd,7,31,0,0.99998, 2011.2,0.290833,0.965902
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=237_torus,ifub_hd,7,27,0,0.99998, 2874.92,0.290833,0.965902
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=2_square,ifub_foursweephd,8,6,0,0.99998, 1390.9,0.77138,0.585576
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=2_torus,ifub_foursweephd,7,20,0,0.99998, 5142.68,0.771379,0.585575
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=321_square,ifub_foursweephd,8,7,0,0.99998, 1476.75,0.410076,0.214124
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=321_torus,ifub_foursweephd,7,32,0,0.99998, 5931.08,0.410076,0.214125
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=321_torus,ifub_hd,7,28,0,0.99998, 112.715,0.410076,0.214125
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=356_square,ifub_foursweephd,9,8,0,0.99998, 994.003,0.481288,0.1508
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=356_torus,ifub_foursweephd,7,15,0,0.99998, 3118.12,0.481288,0.1508
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=489_square,ifub_foursweephd,8,35,0,0.99998, 5078.97,0.418152,0.108178
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=489_torus,ifub_foursweephd,7,21,0,0.99998, 2948.94,0.418152,0.108178
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=55_square,ifub_foursweephd,9,7,0,0.99998, 1595.18,0.280556,0.365856
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=55_torus,ifub_foursweephd,8,13,0,0.99998, 3628.93,0.280557,0.365856
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=55_torus,ifub_hd,8,9,0,0.99998, 2523.49,0.280557,0.365856
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=64_square,ifub_foursweephd,9,9,0,0.99998, 1289.15,0.691688,0.131854
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=64_torus,ifub_foursweephd,7,22,0,0.99998, 3367.25,0.691687,0.131854
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=64_torus,ifub_hd,7,18,0,0.99998, 5793.3,0.691687,0.131854
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=666_square,ifub_foursweephd,8,11,13,0.999719, 1770.19,0.698196,0.179266
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=666_square,ifub_hd,8,5,0,0.99998, 2233.39,0.126898,0.08495
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=666_torus,ifub_foursweephd,7,25,0,0.99998, 4802.89,0.126898,0.084949
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=836_square,ifub_foursweephd,10,6,0,0.99998, 487.785,0.95585,0.00565
girg_n=50000_deg=15_dim=2_ple=2.25_T=0.9999_seed=836_torus,ifub_foursweephd,7,19,0,0.99998, 2351.82,0.95585,0.00565
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=1001_square,ifub_foursweephd,11,9,0,0.99998, 399.201,0.638558,0.374782
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=1001_torus,ifub_foursweephd,11,8,0,0.99998, 1112,0.638559,0.374783
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=1001_torus,ifub_hd,11,4,0,0.99998, 489.62,0.638559,0.374783
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=14_square,ifub_foursweephd,14,6,0,0.99998, 1723.43,0.89267,0.440374
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=14_square,ifub_hd,14,2,0,0.99998, 553.5,0.89267,0.440374
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=14_torus,ifub_foursweephd,12,6,0,0.99998, 832.716,0.892669,0.440374
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=237_square,ifub_foursweephd,16,6,1,0.99996, 112.263,0.938518,0.83383
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=237_torus,ifub_foursweephd,15,7,1,0.99996, 1658.21,0.938517,0.833829
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=237_torus,ifub_hd,15,5,0,0.99998, 1379.49,0.290833,0.965902
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=2_square,ifub_foursweephd,14,6,0,0.99998, 735.782,0.77138,0.585576
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=2_square,ifub_hd,14,2,0,0.99998, 489.365,0.77138,0.585576
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=2_torus,ifub_foursweephd,14,6,0,0.99998, 1136.81,0.771379,0.585575
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=321_square,ifub_foursweephd,16,6,92,0.998131, 580.181,0.067092,0.786866
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=321_torus,ifub_foursweephd,14,6,3,0.99992, 1031.89,0.806837,0.886265
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=321_torus,ifub_hd,14,3,0,0.99998, 111.578,0.410076,0.214125
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=356_square,ifub_foursweephd,11,7,2,0.99994, 1110.66,0.713744,0.688724
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=356_square,ifub_hd,11,15,0,0.99998, 4700.18,0.481288,0.1508
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=356_torus,ifub_foursweephd,9,11,0,0.99998, 1365.26,0.481288,0.1508
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=356_torus,ifub_hd,9,7,0,0.99998, 2174.85,0.481288,0.1508
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=489_square,ifub_foursweephd,12,6,0,0.99998, 2472.01,0.418152,0.108178
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=489_square,ifub_hd,12,2,0,0.99998, 733.476,0.418152,0.108178
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=489_torus,ifub_foursweephd,12,6,0,0.99998, 100.731,0.418152,0.108178
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=55_square,ifub_foursweephd,12,6,0,0.99998, 2303.89,0.280556,0.365856
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=55_square,ifub_hd,12,2,0,0.99998, 25.3043,0.280556,0.365856
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=55_torus,ifub_foursweephd,12,6,0,0.99998, 401.654,0.280557,0.365856
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=64_square,ifub_foursweephd,17,7,23883,0.938976, 929.606,0.41136,0.973304
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=64_torus,ifub_foursweephd,11,11,0,0.99998, 413.879,0.691687,0.131854
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=666_square,ifub_foursweephd,12,6,2,0.99994, 921.07,0.305848,0.862258
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=666_torus,ifub_foursweephd,12,6,0,0.99998, 84.984,0.126898,0.084949
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=666_torus,ifub_hd,12,2,0,0.99998, 457.81,0.126898,0.084949
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=836_square,ifub_foursweephd,13,7,0,0.99998, 1037.64,0.95585,0.00565
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.0_seed=836_torus,ifub_foursweephd,12,6,10,0.999779, 577.014,0.557553,0.147007
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=1001_square,ifub_foursweephd,12,6,118,0.997613, 16.09,0.45793,0.939062
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=1001_torus,ifub_foursweephd,9,9,0,0.99998, 1154.98,0.638559,0.374783
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=1001_torus,ifub_hd,9,5,0,0.99998, 22.8437,0.638559,0.374783
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=14_square,ifub_foursweephd,11,8,0,0.99998, 2891.99,0.89267,0.440374
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=14_square,ifub_hd,11,4,0,0.99998, 176.811,0.89267,0.440374
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=14_torus,ifub_foursweephd,10,7,0,0.99998, 2883.89,0.892669,0.440374
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=14_torus,ifub_hd,10,3,0,0.99998, 1084.06,0.892669,0.440374
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=237_square,ifub_foursweephd,11,10,0,0.99998, 471.568,0.290834,0.965902
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=237_square,ifub_hd,11,6,0,0.99998, 1180.06,0.290834,0.965902
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=237_torus,ifub_foursweephd,10,6,0,0.99998, 752.892,0.290833,0.965902
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=2_square,ifub_foursweephd,13,8,0,0.99998, 1424.33,0.77138,0.585576
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=2_torus,ifub_foursweephd,10,6,0,0.99998, 204.989,0.771379,0.585575
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=321_square,ifub_foursweephd,15,8,1,0.99996, 922.573,0.718274,0.510376
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=321_torus,ifub_foursweephd,11,7,2,0.99994, 207.115,0.426375,0.410039
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=356_square,ifub_foursweephd,10,6,0,0.99998, 172.73,0.481288,0.1508
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=356_torus,ifub_foursweephd,12,6,924,0.980574, 1496.89,0.251633,0.1877
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=489_square,ifub_foursweephd,11,7,0,0.99998, 1414.41,0.418152,0.108178
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=489_torus,ifub_foursweephd,10,6,0,0.99998, 620.401,0.418152,0.108178
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=489_torus,ifub_hd,10,2,0,0.99998, 761.682,0.418152,0.108178
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=55_square,ifub_foursweephd,10,6,0,0.99998, 2039.63,0.280556,0.365856
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=55_square,ifub_hd,10,2,0,0.99998, 741.644,0.280556,0.365856
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=55_torus,ifub_foursweephd,9,11,0,0.99998, 2323.32,0.280557,0.365856
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=55_torus,ifub_hd,9,7,0,0.99998, 303.426,0.280557,0.365856
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=64_square,ifub_foursweephd,14,6,23517,0.730789, 112.463,0.413136,0.999724
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=64_torus,ifub_foursweephd,10,6,0,0.99998, 676.968,0.691687,0.131854
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=666_square,ifub_foursweephd,13,7,2,0.99994, 2502.67,0.305848,0.862258
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=666_square,ifub_hd,13,4,0,0.99998, 113.539,0.126898,0.08495
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=666_torus,ifub_foursweephd,10,6,0,0.99998, 653.181,0.126898,0.084949
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=836_square,ifub_foursweephd,11,9,1,0.99996, 1602.14,0.395182,0.553582
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=836_square,ifub_hd,11,5,1,0.99996, 107.434,0.395182,0.553582
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=836_torus,ifub_foursweephd,9,10,2,0.99994, 3292.41,0.37406,0.93526
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.4_seed=836_torus,ifub_hd,9,6,0,0.99998, 733.673,0.95585,0.00565
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=1001_square,ifub_foursweephd,12,6,118,0.997615, 452.964,0.45793,0.939062
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=1001_square,ifub_hd,12,3,0,0.99998, 579.318,0.638558,0.374782
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=1001_torus,ifub_foursweephd,9,11,2,0.99994, 3515.22,0.191768,0.035866
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=1001_torus,ifub_hd,9,8,0,0.99998, 2398.12,0.638559,0.374783
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=14_square,ifub_foursweephd,10,6,87,0.998234, 1241.28,0.889538,0.09287
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=14_square,ifub_hd,10,3,0,0.99998, 583.719,0.89267,0.440374
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=14_torus,ifub_foursweephd,9,9,0,0.99998, 373.387,0.892669,0.440374
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=14_torus,ifub_hd,9,5,0,0.99998, 1856.12,0.892669,0.440374
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=237_square,ifub_foursweephd,10,8,0,0.99998, 2629.34,0.290834,0.965902
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=237_square,ifub_hd,10,4,0,0.99998, 1425.91,0.290834,0.965902
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=237_torus,ifub_foursweephd,10,6,0,0.99998, 909.079,0.290833,0.965902
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=237_torus,ifub_hd,10,2,0,0.99998, 161.98,0.290833,0.965902
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=2_square,ifub_foursweephd,12,6,1,0.99996, 19.3459,0.140804,0.856472
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=2_square,ifub_hd,12,3,0,0.99998, 531.658,0.77138,0.585576
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=2_torus,ifub_foursweephd,9,9,0,0.99998, 3612.45,0.771379,0.585575
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=2_torus,ifub_hd,9,5,0,0.99998, 2072.34,0.771379,0.585575
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=321_square,ifub_foursweephd,11,7,0,0.99998, 711.302,0.410076,0.214124
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=321_torus,ifub_foursweephd,9,13,0,0.99998, 4561.03,0.410076,0.214125
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=321_torus,ifub_hd,9,9,0,0.99998, 539,0.410076,0.214125
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=356_square,ifub_foursweephd,11,7,0,0.99998, 294.049,0.481288,0.1508
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=356_torus,ifub_foursweephd,9,8,0,0.99998, 592.12,0.481288,0.1508
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=489_square,ifub_foursweephd,10,11,0,0.99998, 4219.22,0.418152,0.108178
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=489_square,ifub_hd,10,7,0,0.99998, 608.381,0.418152,0.108178
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=489_torus,ifub_foursweephd,9,8,0,0.99998, 2150.23,0.418152,0.108178
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=55_square,ifub_foursweephd,11,7,0,0.99998, 2030.89,0.280556,0.365856
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=55_square,ifub_hd,11,3,0,0.99998, 39.66,0.280556,0.365856
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=55_torus,ifub_foursweephd,9,15,5,0.99988, 1337.89,0.043493,0.60089
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=64_square,ifub_foursweephd,10,7,0,0.99998, 379.48,0.691688,0.131854
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=64_torus,ifub_foursweephd,10,8,0,0.99998, 358.052,0.691687,0.131854
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=666_square,ifub_foursweephd,12,6,2,0.99994, 710.57,0.305848,0.862258
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=666_square,ifub_hd,12,3,0,0.99998, 671.472,0.126898,0.08495
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=666_torus,ifub_foursweephd,9,7,0,0.99998, 663.233,0.126898,0.084949
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=666_torus,ifub_hd,9,3,0,0.99998, 1372.14,0.126898,0.084949
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=836_square,ifub_foursweephd,11,7,1,0.99996, 666.701,0.395182,0.553582
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=836_square,ifub_hd,11,3,1,0.99996, 531.649,0.395182,0.553582
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.53_seed=836_torus,ifub_foursweephd,9,9,0,0.99998, 3049.76,0.95585,0.00565
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=1001_square,ifub_foursweephd,9,8,0,0.99998, 920.527,0.638558,0.374782
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=1001_torus,ifub_foursweephd,9,7,1,0.99996, 1014.62,0.986495,0.525119
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=14_square,ifub_foursweephd,12,6,49,0.998997, 2365.52,0.93801,0.093104
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=14_torus,ifub_foursweephd,9,12,10,0.99978, 2999.32,0.070536,0.434674
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=237_square,ifub_foursweephd,12,6,0,0.99998, 658.002,0.290834,0.965902
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=237_torus,ifub_foursweephd,9,9,0,0.99998, 2776.08,0.290833,0.965902
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=237_torus,ifub_hd,9,5,0,0.99998, 360.518,0.290833,0.965902
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=2_square,ifub_foursweephd,10,6,0,0.99998, 355.419,0.77138,0.585576
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=2_torus,ifub_foursweephd,10,6,0,0.99998, 1017.85,0.771379,0.585575
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=2_torus,ifub_hd,10,2,0,0.99998, 161.754,0.771379,0.585575
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=321_square,ifub_foursweephd,10,6,0,0.99998, 506.795,0.410076,0.214124
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=321_torus,ifub_foursweephd,9,9,0,0.99998, 3776.34,0.410076,0.214125
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=356_square,ifub_foursweephd,10,8,0,0.99998, 1117.14,0.481288,0.1508
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=356_square,ifub_hd,10,4,0,0.99998, 1486.04,0.481288,0.1508
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=356_torus,ifub_foursweephd,8,6,0,0.99998, 2286.95,0.481288,0.1508
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=356_torus,ifub_hd,8,2,0,0.99998, 642.369,0.481288,0.1508
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=489_square,ifub_foursweephd,10,8,0,0.99998, 3652.93,0.418152,0.108178
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=489_torus,ifub_foursweephd,9,9,0,0.99998, 3768.22,0.418152,0.108178
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=489_torus,ifub_hd,9,5,0,0.99998, 556.686,0.418152,0.108178
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=55_square,ifub_foursweephd,10,7,0,0.99998, 839.22,0.280556,0.365856
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=55_torus,ifub_foursweephd,9,8,0,0.99998, 2838.14,0.280557,0.365856
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=55_torus,ifub_hd,9,4,0,0.99998, 1010.53,0.280557,0.365856
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=64_square,ifub_foursweephd,11,7,0,0.99998, 1439.22,0.691688,0.131854
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=64_square,ifub_hd,11,3,0,0.99998, 575.855,0.691688,0.131854
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=64_torus,ifub_foursweephd,9,7,0,0.99998, 2956.3,0.691687,0.131854
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=64_torus,ifub_hd,9,3,0,0.99998, 320.264,0.691687,0.131854
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=666_square,ifub_foursweephd,10,6,2,0.99994, 689.875,0.305848,0.862258
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=666_square,ifub_hd,10,4,0,0.99998, 1006.11,0.126898,0.08495
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=666_torus,ifub_foursweephd,10,6,0,0.99998, 593.602,0.126898,0.084949
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=836_square,ifub_foursweephd,10,9,0,0.99998, 811.256,0.95585,0.00565
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=836_square,ifub_hd,10,5,1,0.99996, 728.206,0.395182,0.553582
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.62_seed=836_torus,ifub_foursweephd,8,6,0,0.99998, 1141.82,0.95585,0.00565
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.76_seed=1001_square,ifub_foursweephd,9,9,0,0.99998, 934.93,0.638558,0.374782
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.76_seed=1001_square,ifub_hd,9,5,0,0.99998, 824.839,0.638558,0.374782
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.76_seed=1001_torus,ifub_foursweephd,9,7,0,0.99998, 1530.58,0.638559,0.374783
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.76_seed=14_square,ifub_foursweephd,9,15,0,0.99998, 4335.63,0.89267,0.440374
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.76_seed=14_square,ifub_hd,9,11,0,0.99998, 4434.77,0.89267,0.440374
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.76_seed=14_torus,ifub_foursweephd,8,17,0,0.99998, 3136.9,0.892669,0.440374
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.76_seed=14_torus,ifub_hd,8,13,0,0.99998, 4408.62,0.892669,0.440374
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.76_seed=237_square,ifub_foursweephd,9,10,0,0.99998, 1968.1,0.290834,0.965902
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.76_seed=237_torus,ifub_foursweephd,8,7,0,0.99998, 1151.66,0.290833,0.965902
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.76_seed=2_square,ifub_foursweephd,9,10,0,0.99998, 2915.21,0.77138,0.585576
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.76_seed=2_square,ifub_hd,9,6,0,0.99998, 1060.91,0.77138,0.585576
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.76_seed=2_torus,ifub_foursweephd,8,8,0,0.99998, 1555.86,0.771379,0.585575
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.76_seed=2_torus,ifub_hd,8,4,0,0.99998, 1135.09,0.771379,0.585575
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.76_seed=321_square,ifub_foursweephd,9,11,0,0.99998, 231.134,0.410076,0.214124
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.76_seed=321_square,ifub_hd,9,7,0,0.99998, 2961.2,0.410076,0.214124
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.76_seed=321_torus,ifub_foursweephd,9,9,0,0.99998, 1598.84,0.410076,0.214125
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.76_seed=356_square,ifub_foursweephd,9,14,0,0.99998, 1307.35,0.481288,0.1508
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.76_seed=356_square,ifub_hd,9,10,0,0.99998, 3395.77,0.481288,0.1508
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.76_seed=356_torus,ifub_foursweephd,7,35,0,0.99998, 4375.31,0.481288,0.1508
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.76_seed=489_square,ifub_foursweephd,9,10,0,0.99998, 941.645,0.418152,0.108178
girg_n=50000_deg=15_dim=2_ple=2.4_T=0.76_seed=489_square,ifub_hd,9,6,0,0.99998, 125.996,0.418152,0.108178
